0.44578873907905+0i	3.39599400697088+0i	0.11535074656415+0i	0.0468421001740829+0i	0.000619950936125366+0i	0.000456526917346216+0i	2.19136035559845e-06+0i	2.01710583851298e-06+0i	5.80768971142577e-09+0i	5.49085476662955e-09+0i	7.94768862611247e-12+0i	9.62220069988039e-12+0i	9.04557040080429e-12+0i	9.29943707420965e-12+0i	2.41382300623061e-09+0i	2.33189942898588e-09+0i	2.28518464223912e-09+0i	2.22620117728661e-09+0i	2.16378295046132e-09+0i	2.09841260077643e-09+0i	2.09970337750406e-09+0i	3.23498513588288e-10+0i	2.04337366668038e-09+0i	3.7383793488783e-10+0i	4.31152600890966e-10+0i	1.95584036680362e-09+0i	1.93735338709405e-09+0i	4.51444685822066e-10+0i	4.7277096144934e-10+0i	4.94307993360536e-10+0i	1.90008414160907e-09+0i	1.88125820564137e-09+0i	5.03185792951865e-10+0i	5.65843573158491e-10+0i	5.83795849308138e-10+0i	1.82360220592942e-09+0i	1.79600212188756e-09+0i	6.03000691307667e-10+0i	6.10359977350494e-10+0i	1.73956132220287e-09+0i	6.84166846982429e-10+0i	6.81833118861955e-10+0i	1.68620372728094e-09+0i	7.43457639518577e-10+0i	1.66465547253176e-09+0i	1.64161339107357e-09+0i	1.64498475201974e-09+0i	7.65119425542402e-10+0i	7.5886237067883e-10+0i	8.06336273211217e-10+0i	8.10838506376747e-10+0i	1.59193348199545e-09+0i	8.74344721362397e-10+0i	1.55266494445879e-09+0i	9.0095563696267e-10+0i	9.28230632439267e-10+0i	9.51191614269484e-10+0i	1.53980315475416e-09+0i	1.47688954316056e-09+0i	9.77186782926453e-10+0i	9.82623706953557e-10+0i	1.03082033209162e-09+0i	1.05495675614349e-09+0i	9.92702456916267e-10+0i	1.09733302713545e-09+0i	1.11710269367678e-09+0i	1.43845627262519e-09+0i	1.43606538576991e-09+0i	1.40054785599446e-09+0i	1.36664119183133e-09+0i	1.35043397340427e-09+0i	1.42651222716397e-09+0i	1.1489755373161e-09+0i	1.26387751299805e-09+0i	1.22860024100933e-09+0i	1.4173501994579e-09+0i	1.28223578824023e-09+0i	1.29724422364637e-09+0i	1.20567410211861e-09+0i	1.21463597008869e-09+0i	1.18315959427419e-09+0i	1.17914793249432e-09+0i	1.20150405300434e-09+0i	1.3008525175335e-09+0i	1.17897459114495e-09+0i
0.450785050474616+0i	3.42340495585585+0i	0.121723742079101+0i	0.0492528353018019+0i	0.000664469406185395+0i	0.000489010684502261+0i	2.3982001385908e-06+0i	2.20705927082343e-06+0i	6.37862987845431e-09+0i	5.99922975387536e-09+0i	2.14355791224483e-09+0i	7.07724944497931e-12+0i	8.55801828081943e-12+0i	8.03267612928863e-12+0i	8.30649653095657e-12+0i	2.07077779623184e-09+0i	2.02930555215087e-09+0i	1.97712770852591e-09+0i	1.92170869434206e-09+0i	2.88001009834678e-10+0i	1.86355063391836e-09+0i	1.86463931062541e-09+0i	1.81463305782232e-09+0i	3.32548262982727e-10+0i	1.73738236474865e-09+0i	1.72050315163446e-09+0i	1.68744977291441e-09+0i	3.83525292382377e-10+0i	4.02362530486418e-10+0i	4.20527512302821e-10+0i	4.39487724719426e-10+0i	4.47100032745181e-10+0i	1.67069901642562e-09+0i	1.61955090214931e-09+0i	1.59501534603834e-09+0i	5.02736148244462e-10+0i	5.19057184698849e-10+0i	5.42416844701247e-10+0i	5.37342712035404e-10+0i	1.54490513932957e-09+0i	1.49770979080127e-09+0i	1.4788412621932e-09+0i	6.07906786226517e-10+0i	6.0583672192166e-10+0i	6.74287311955e-10+0i	6.60606981034227e-10+0i	6.80077412401242e-10+0i	1.45793640389407e-09+0i	1.4613568705868e-09+0i	7.16382673230454e-10+0i	7.20675493939471e-10+0i	1.41435402196351e-09+0i	7.76818769700361e-10+0i	1.37897068424162e-09+0i	8.00369188776328e-10+0i	1.36755651080141e-09+0i	1.31168811611554e-09+0i	8.24611851128573e-10+0i	8.4551390962329e-10+0i	8.68104292949942e-10+0i	8.72906483922333e-10+0i	9.15694120227454e-10+0i	9.37156194539388e-10+0i	1.27758263467207e-09+0i	1.27546028841131e-09+0i	8.81791359209561e-10+0i	9.74931058603998e-10+0i	9.92310858781116e-10+0i	1.24397560936372e-09+0i	1.21381836883345e-09+0i	1.26697595300225e-09+0i	1.19951705096635e-09+0i	1.02162160760628e-09+0i	1.12256375980045e-09+0i	1.0912496341393e-09+0i	1.2588405959778e-09+0i	1.13885562480261e-09+0i	1.152367979139e-09+0i	1.07882828477217e-09+0i	1.07094877693827e-09+0i	1.05089500396085e-09+0i	1.04761493652392e-09+0i	1.06717234144425e-09+0i	1.15547232204244e-09+0i	1.04732511756536e-09+0i
0.455807839562315+0i	3.44817949037779+0i	0.128443219646449+0i	0.051780530766616+0i	0.000711942960057709+0i	0.000523622236683093+0i	2.62329941856373e-06+0i	2.41372818124716e-06+0i	7.05283114757742e-09+0i	6.61200951826692e-09+0i	6.70491697158754e-12+0i	7.59056715623474e-12+0i	8.09461095181519e-12+0i	7.87747216482746e-12+0i	2.02570790115178e-09+0i	1.95692218840924e-09+0i	1.91773991618349e-09+0i	1.86853301730969e-09+0i	1.81617270535202e-09+0i	2.72807748870317e-10+0i	1.76116317970719e-09+0i	1.76216550284916e-09+0i	1.71492266414587e-09+0i	3.1476375883586e-10+0i	1.642163760652e-09+0i	1.62598312232003e-09+0i	1.5947731803471e-09+0i	1.57892511910292e-09+0i	3.62917845082507e-10+0i	3.81524236054391e-10+0i	3.98000217048421e-10+0i	4.15785620946925e-10+0i	4.22704979648827e-10+0i	1.53063462376747e-09+0i	1.50742286762809e-09+0i	4.75306694743973e-10+0i	1.46007863853161e-09+0i	4.91014408601701e-10+0i	5.12942226940043e-10+0i	5.09442715248149e-10+0i	1.41557859844122e-09+0i	5.74779654643961e-10+0i	5.72831607251813e-10+0i	1.39789073557028e-09+0i	1.37790048110397e-09+0i	1.38133946555898e-09+0i	6.24628809222906e-10+0i	6.43237743317431e-10+0i	6.37528867673968e-10+0i	1.33699867009308e-09+0i	6.77282847775196e-10+0i	6.81482949032373e-10+0i	1.30329452002559e-09+0i	7.34434547064392e-10+0i	1.29251413475568e-09+0i	7.56616893198362e-10+0i	1.2397137529769e-09+0i	7.7954643766926e-10+0i	7.99583177174462e-10+0i	8.2066413702129e-10+0i	8.25179764383331e-10+0i	8.65594120717004e-10+0i	8.85911158710533e-10+0i	8.33512986226444e-10+0i	1.2075077474921e-09+0i	1.20550368384976e-09+0i	9.21653057695562e-10+0i	9.38003105121043e-10+0i	1.17577945194298e-09+0i	1.14725604816187e-09+0i	1.19748490385531e-09+0i	1.13377982536336e-09+0i	9.662217061856e-10+0i	1.03143598684908e-09+0i	1.06101529783926e-09+0i	1.18979223776856e-09+0i	1.07640408488625e-09+0i	1.0892854987941e-09+0i	1.0196784941779e-09+0i	1.01229108455392e-09+0i	9.9035802718564e-10+0i	9.933016015246e-10+0i	1.00867057164014e-09+0i	9.90059008630729e-10+0i	1.09218505948279e-09+0i
0.460857056917632+0i	3.47029578956791+0i	0.135528698587209+0i	0.0544307522963884+0i	0.00076255301833109+0i	0.000560489670863154+0i	2.86810830261042e-06+0i	2.63843493534555e-06+0i	7.79082951236556e-09+0i	7.27907731098491e-09+0i	6.10815012300221e-12+0i	6.88867028079192e-12+0i	7.35367497999799e-12+0i	7.17610452954256e-12+0i	1.83905904125707e-09+0i	1.77659697456851e-09+0i	1.74102843682957e-09+0i	1.69643557596808e-09+0i	1.64890282675401e-09+0i	1.59891334466192e-09+0i	1.59980448627583e-09+0i	1.55691705553606e-09+0i	2.4798095334092e-10+0i	2.85984742335125e-10+0i	1.49106252723911e-09+0i	1.47617537257128e-09+0i	1.44785893990941e-09+0i	1.43345218723763e-09+0i	3.29729176252762e-10+0i	3.47907037314963e-10+0i	3.61837953951906e-10+0i	3.77658833837418e-10+0i	3.83820566067701e-10+0i	1.38966166240821e-09+0i	4.31552351428022e-10+0i	1.36854573511551e-09+0i	1.32556974420821e-09+0i	4.46009050428051e-10+0i	4.65857289956427e-10+0i	4.64451829728574e-10+0i	5.2191985181562e-10+0i	5.20188706764483e-10+0i	1.28525116880448e-09+0i	1.26931768617364e-09+0i	1.25425810923982e-09+0i	1.2509611916898e-09+0i	5.67188586679883e-10+0i	5.78895350059157e-10+0i	5.84406978861613e-10+0i	6.14967910632246e-10+0i	6.1891886097225e-10+0i	1.21406606847143e-09+0i	1.1832293767498e-09+0i	6.66896973926701e-10+0i	6.86963481773798e-10+0i	1.17345501633352e-09+0i	1.12550430012329e-09+0i	7.07787967041994e-10+0i	7.26244315393444e-10+0i	7.45176610392493e-10+0i	7.49237988390041e-10+0i	7.85892956803127e-10+0i	8.04387848649955e-10+0i	7.56750286179579e-10+0i	1.09627791848671e-09+0i	1.09446978318845e-09+0i	8.36864881181359e-10+0i	8.51659528578159e-10+0i	1.06750376730663e-09+0i	1.04158153534302e-09+0i	1.08718952542484e-09+0i	1.02937371832719e-09+0i	8.77746927264675e-10+0i	9.36415969620593e-10+0i	9.63262652251307e-10+0i	9.77233872712161e-10+0i	1.0801923852726e-09+0i	9.89030812808426e-10+0i	9.19076195938373e-10+0i	9.25722365715986e-10+0i	9.01809724748276e-10+0i	8.9927334860381e-10+0i	9.15749903683182e-10+0i	9.91664214919329e-10+0i	8.99017656733276e-10+0i
0.465932652855995+0i	3.48974437106078+0i	0.143000898541094+0i	0.0572093415676741+0i	0.000816491396649411+0i	0.000599748224532455+0i	3.1342175239573e-06+0i	2.88262906863359e-06+0i	8.58445557577354e-09+0i	7.98780978510466e-09+0i	5.02106158892976e-12+0i	5.62265900933924e-12+0i	6.00898064249297e-12+0i	5.8833785187179e-12+0i	1.5010130884614e-09+0i	1.4500302925504e-09+0i	1.42100947874005e-09+0i	1.3846882514786e-09+0i	1.34590288261514e-09+0i	1.30506921621874e-09+0i	1.30578494604013e-09+0i	1.27078573994985e-09+0i	2.02940200518004e-10+0i	2.33852287085111e-10+0i	1.21722130620954e-09+0i	1.20490095733228e-09+0i	1.18180770531889e-09+0i	1.17003913203383e-09+0i	2.69540849459691e-10+0i	2.86468227446038e-10+0i	2.96220942574377e-10+0i	3.08636065462871e-10+0i	3.13440472994577e-10+0i	1.13438243897924e-09+0i	3.52416446951418e-10+0i	1.11707763286834e-09+0i	1.08201641772073e-09+0i	3.64453778459663e-10+0i	3.806344833854e-10+0i	3.82293802061594e-10+0i	4.26242273209175e-10+0i	4.24929419312872e-10+0i	1.04918353803021e-09+0i	1.03629897265899e-09+0i	1.02396820399917e-09+0i	1.02112602919063e-09+0i	4.63229444332485e-10+0i	4.7276143938902e-10+0i	4.77805747175474e-10+0i	5.02193483749276e-10+0i	5.05529125470577e-10+0i	9.91237730366588e-10+0i	9.65860373394433e-10+0i	5.4464534234834e-10+0i	5.60924402888209e-10+0i	9.57907359697948e-10+0i	9.1874882987071e-10+0i	5.77926899462106e-10+0i	5.93227661324061e-10+0i	6.08536982844872e-10+0i	6.11790728071107e-10+0i	6.4165341149108e-10+0i	6.56826884240899e-10+0i	8.94915302615766e-10+0i	6.17830425541029e-10+0i	8.93453732294715e-10+0i	6.8332287512039e-10+0i	6.95388941891271e-10+0i	8.71454907650953e-10+0i	8.50298644450428e-10+0i	8.87513664104142e-10+0i	8.40347951024063e-10+0i	7.17050114340641e-10+0i	7.6445607455111e-10+0i	7.86357065220583e-10+0i	7.97768912034594e-10+0i	8.81783435191763e-10+0i	8.07472198858492e-10+0i	7.50334946238395e-10+0i	7.55713767977583e-10+0i	7.47586541654941e-10+0i	7.36211255517434e-10+0i	7.34270672041764e-10+0i	8.09683917275976e-10+0i	7.34171939464802e-10+0i
0.471034577433266+0i	3.50652786603299+0i	0.150881821917731+0i	0.0601224313280338+0i	0.000873960921885366+0i	0.000641540702351119+0i	3.42343977303199e-06+0i	3.14796026162938e-06+0i	9.53244314189929e-09+0i	8.85683257529218e-09+0i	4.88277235860405e-12+0i	5.44409422807774e-12+0i	5.82052586510896e-12+0i	5.70586284877849e-12+0i	1.45352990796029e-09+0i	1.40416466059735e-09+0i	1.37606852059753e-09+0i	1.3409229777096e-09+0i	1.30337327510615e-09+0i	1.26382280879866e-09+0i	1.96947523371966e-10+0i	1.26451529302595e-09+0i	1.23062908426354e-09+0i	2.26786347115441e-10+0i	2.61268784488879e-10+0i	1.17882004273616e-09+0i	1.16683761795811e-09+0i	2.78916531634148e-10+0i	2.87386352691671e-10+0i	1.14448444085253e-09+0i	1.13308291055163e-09+0i	2.9917325855872e-10+0i	3.03621387578707e-10+0i	3.41397163959517e-10+0i	3.53212251078202e-10+0i	1.0986064505563e-09+0i	1.08180695617046e-09+0i	3.6887272986808e-10+0i	3.72172782830438e-10+0i	1.04786537029421e-09+0i	1.01609716542912e-09+0i	4.12945552693512e-10+0i	4.11738974499801e-10+0i	4.48794949387792e-10+0i	1.00365772966701e-09+0i	4.63223835290042e-10+0i	4.57987762472385e-10+0i	9.91699201736711e-10+0i	9.88903712932877e-10+0i	4.86496027367789e-10+0i	4.89742444213508e-10+0i	9.60040209461983e-10+0i	9.35396058431842e-10+0i	5.27649484661352e-10+0i	5.43342959586059e-10+0i	5.59816318434554e-10+0i	9.27707477118145e-10+0i	5.74719289115027e-10+0i	8.89772871666833e-10+0i	5.89509211160483e-10+0i	5.92625064180654e-10+0i	6.21502771834763e-10+0i	6.36251858859241e-10+0i	5.98408604575344e-10+0i	8.66711477971376e-10+0i	8.65304339899436e-10+0i	8.44002832908403e-10+0i	8.23517841526783e-10+0i	6.61861753818705e-10+0i	6.73573189411089e-10+0i	8.13873080128064e-10+0i	8.5955285995019e-10+0i	6.94649096779196e-10+0i	7.61582809020223e-10+0i	7.40384467071169e-10+0i	7.72636899071673e-10+0i	7.82072304516895e-10+0i	7.31904505561804e-10+0i	7.26730274395975e-10+0i	7.1303802287088e-10+0i	7.24046288509515e-10+0i	8.53989471934411e-10+0i	7.11205454494045e-10+0i	7.84267013668163e-10+0i	7.11217271709322e-10+0i
0.476162780446233+0i	3.52066066896528+0i	0.159194842321558+0i	0.0631764611466445+0i	0.000935175756713694+0i	0.000686017588708012+0i	3.73746011522462e-06+0i	3.43596459110645e-06+0i	1.04644532368757e-08+0i	9.67357897768177e-09+0i	2.79690011829983e-12+0i	3.03302615798425e-12+0i	3.24640380696402e-12+0i	3.19565331429408e-12+0i	8.09141033249034e-10+0i	7.81668650497972e-10+0i	7.66041763724856e-10+0i	7.46520561677667e-10+0i	7.25629926973006e-10+0i	7.03602494133988e-10+0i	1.10176740471973e-10+0i	7.0400368511936e-10+0i	6.8512894111232e-10+0i	1.26714617335633e-10+0i	1.45850495337954e-10+0i	6.5639831930343e-10+0i	6.49640963635228e-10+0i	1.6073545984263e-10+0i	1.61485424546925e-10+0i	1.6696775411699e-10+0i	6.37204735741508e-10+0i	6.30864865815281e-10+0i	1.69217859385437e-10+0i	1.90283826208439e-10+0i	1.97052977247758e-10+0i	6.11864428435099e-10+0i	6.02327962654119e-10+0i	2.06074179349705e-10+0i	5.83463248849339e-10+0i	2.14384924814541e-10+0i	2.30170214109534e-10+0i	2.30034325132242e-10+0i	5.65810481884331e-10+0i	5.58962232173748e-10+0i	2.5017120550971e-10+0i	2.5525690745655e-10+0i	2.59578089661018e-10+0i	5.52274931307059e-10+0i	5.50637943687626e-10+0i	2.71167098559025e-10+0i	2.72988607207841e-10+0i	5.34707808077862e-10+0i	2.94234680667698e-10+0i	5.20871969702319e-10+0i	3.02776638188626e-10+0i	3.11923456264951e-10+0i	5.1666318037287e-10+0i	4.9547964845858e-10+0i	3.20355563114068e-10+0i	3.28741326596141e-10+0i	3.3031808367114e-10+0i	3.46241576476772e-10+0i	3.54654082598856e-10+0i	3.33345815662061e-10+0i	3.68743358407729e-10+0i	4.82662555576812e-10+0i	4.8192376908943e-10+0i	4.70033433646312e-10+0i	4.58696469083519e-10+0i	3.75418657664661e-10+0i	4.53279866618495e-10+0i	4.78732496820336e-10+0i	3.87192720254187e-10+0i	4.24163961291413e-10+0i	4.30366690968649e-10+0i	4.35612714614101e-10+0i	4.12373951638526e-10+0i	3.96202747440272e-10+0i	4.04787365076814e-10+0i	4.0764675302656e-10+0i	4.03299518750593e-10+0i	3.97143924408959e-10+0i	4.75577978908799e-10+0i	4.37136748871119e-10+0i	3.96687303033076e-10+0i
0.4813172114331+0i	3.53216847227954+0i	0.16796480029633+0i	0.0663781948430264+0i	0.00100036250141526+0i	0.000733337951266087+0i	4.07848537788485e-06+0i	3.74864740232779e-06+0i	1.16116441240869e-08+0i	1.07193965201351e-08+0i	2.32134663352731e-12+0i	2.46862525112677e-12+0i	2.64276256071059e-12+0i	2.60453323622837e-12+0i	6.58282619539276e-10+0i	6.35940565522344e-10+0i	6.23235601581206e-10+0i	6.07364684112917e-10+0i	5.90377066413699e-10+0i	5.72458497816946e-10+0i	5.72801356322374e-10+0i	8.99816940883553e-11+0i	5.57437956258729e-10+0i	1.03380684314887e-10+0i	1.18873487357311e-10+0i	5.34089067040741e-10+0i	5.28579999783934e-10+0i	1.3213921610395e-10+0i	1.34043976209137e-10+0i	5.18463826371274e-10+0i	5.13312674282987e-10+0i	1.36106358352593e-10+0i	1.377744103326e-10+0i	1.5494761209894e-10+0i	1.60559716300202e-10+0i	4.97980740548599e-10+0i	4.90099286225768e-10+0i	1.68160753115982e-10+0i	4.74771581912705e-10+0i	1.78651827308188e-10+0i	1.87435834535815e-10+0i	1.88083625915101e-10+0i	4.60410935254629e-10+0i	4.54855485581434e-10+0i	2.03737218056303e-10+0i	2.07842883209815e-10+0i	4.49406439790189e-10+0i	4.48062865899785e-10+0i	2.12343458578542e-10+0i	2.20832830128392e-10+0i	2.22270546251999e-10+0i	4.35136458273491e-10+0i	2.39713695502576e-10+0i	2.46518635151276e-10+0i	4.2385781398887e-10+0i	2.53942694059162e-10+0i	4.20481057715125e-10+0i	2.60830624532829e-10+0i	2.81844804528391e-10+0i	2.67824566183492e-10+0i	2.69004932258546e-10+0i	2.88835325632757e-10+0i	4.03200520660293e-10+0i	2.71330228531735e-10+0i	3.0014766722432e-10+0i	3.92787216723532e-10+0i	3.92217083232833e-10+0i	3.8251493757874e-10+0i	3.73341635148716e-10+0i	3.05713356172413e-10+0i	3.68887096297735e-10+0i	3.89628710925218e-10+0i	3.15194649314942e-10+0i	3.45205043324884e-10+0i	3.35620708787321e-10+0i	3.54532925663467e-10+0i	3.5028740518293e-10+0i	3.22480922431818e-10+0i	3.29454927651886e-10+0i	3.31769056418578e-10+0i	3.28258948685793e-10+0i	3.87020223247093e-10+0i	3.55993345729281e-10+0i	3.23228638521783e-10+0i	3.23244703128358e-10+0i
0.486497819673988+0i	3.5410876979303+0i	0.17721810555573+0i	0.0697347380771554+0i	0.00106976037554746+0i	0.000783669379454375+0i	4.44861907650252e-06+0i	4.08792222528817e-06+0i	1.29431770725712e-08+0i	1.19528559637037e-08+0i	2.785475170621e-12+0i	2.97290077726873e-12+0i	3.18262286500066e-12+0i	3.1358097111287e-12+0i	7.93197577761997e-10+0i	7.66277444505456e-10+0i	7.50968140719886e-10+0i	7.31843143423331e-10+0i	7.11375598429614e-10+0i	6.89784191549075e-10+0i	6.90193382369468e-10+0i	1.08526468387498e-10+0i	6.71688656565603e-10+0i	1.24628806348108e-10+0i	1.43252751558275e-10+0i	6.43546038876139e-10+0i	6.36913425781134e-10+0i	1.59093676243514e-10+0i	1.60774340010721e-10+0i	1.64052223676238e-10+0i	6.24727291493063e-10+0i	6.18514344032812e-10+0i	1.6599748297928e-10+0i	1.86700489708002e-10+0i	1.93502484559492e-10+0i	6.00011914020182e-10+0i	5.90547197677131e-10+0i	2.02558487333455e-10+0i	5.72075047764581e-10+0i	2.14366497609796e-10+0i	2.25868867836016e-10+0i	2.26401853847058e-10+0i	5.54772949278597e-10+0i	5.48070203506527e-10+0i	2.45516939884269e-10+0i	2.50446090860332e-10+0i	5.41504283643467e-10+0i	5.39894052579553e-10+0i	2.55639445033611e-10+0i	2.66091046067769e-10+0i	2.67820983625515e-10+0i	5.24311735285722e-10+0i	2.8881750269355e-10+0i	2.97036021304609e-10+0i	5.1072622876634e-10+0i	3.05995863736064e-10+0i	5.06642303797643e-10+0i	3.14295683049393e-10+0i	3.39605754741295e-10+0i	3.22661418519796e-10+0i	3.24112419134475e-10+0i	3.48000754456174e-10+0i	4.85831086035808e-10+0i	3.26934222975237e-10+0i	3.61646511195815e-10+0i	4.73289263704657e-10+0i	4.7259325293839e-10+0i	4.60913135159985e-10+0i	4.49838329825545e-10+0i	3.68326735869133e-10+0i	4.44476485440748e-10+0i	4.69471515754479e-10+0i	3.79778429064824e-10+0i	4.15939824713089e-10+0i	4.04394449553579e-10+0i	4.22049081186983e-10+0i	4.2719240133897e-10+0i	3.88567006998795e-10+0i	3.99744792811415e-10+0i	3.96974485339509e-10+0i	3.95515006725819e-10+0i	3.89470602114451e-10+0i	4.66336687541776e-10+0i	4.28892075248403e-10+0i	3.89408688115905e-10+0i
0.491704554191432+0i	3.54746483947878+0i	0.186982847542082+0i	0.0732535576150107+0i	0.00114362201936512+0i	0.00083718854937488+0i	4.85001970328205e-06+0i	4.45575277177409e-06+0i	1.43236987255718e-08+0i	1.32029380882328e-08+0i	1.75930189819225e-12+0i	1.78664457191941e-12+0i	1.91256591257658e-12+0i	1.8875854293432e-12+0i	4.75983036519095e-10+0i	4.59841689588357e-10+0i	4.50668868531257e-10+0i	4.39201884596884e-10+0i	4.2693066679353e-10+0i	4.13980233607127e-10+0i	4.14267072621467e-10+0i	6.55698080218273e-11+0i	7.51755154339099e-11+0i	4.03135215036337e-10+0i	8.62552250549544e-11+0i	3.86273719207117e-10+0i	3.82291150317901e-10+0i	9.66011415506628e-11+0i	3.74973533868794e-10+0i	3.71265396664261e-10+0i	9.87962344091978e-11+0i	9.97736652175788e-11+0i	1.02720775722189e-10+0i	1.12242728733377e-10+0i	1.16446692111525e-10+0i	3.60444272050112e-10+0i	3.54478831326384e-10+0i	3.4343518462754e-10+0i	1.22703888017812e-10+0i	1.33512991591084e-10+0i	1.35791627169178e-10+0i	1.41754085313367e-10+0i	3.33036241677839e-10+0i	1.47620545689953e-10+0i	1.50538623734673e-10+0i	3.29032440324262e-10+0i	3.24109400521111e-10+0i	3.25084111920011e-10+0i	1.5604791008385e-10+0i	1.60086472368222e-10+0i	1.60962593956485e-10+0i	3.14792835291417e-10+0i	1.74016205599568e-10+0i	1.78559802178796e-10+0i	3.06622186607796e-10+0i	1.83873505164301e-10+0i	3.04287116139024e-10+0i	1.88873925795101e-10+0i	2.91685881885986e-10+0i	2.04021145646338e-10+0i	2.09421986599415e-10+0i	1.94384803864629e-10+0i	1.95025527103904e-10+0i	1.96384986047013e-10+0i	2.17241566497705e-10+0i	2.21575662647294e-10+0i	2.84177382173763e-10+0i	2.83837799503443e-10+0i	2.76751028582483e-10+0i	2.81989054869845e-10+0i	2.70235690802512e-10+0i	2.66897734305224e-10+0i	2.28146491397228e-10+0i	2.49785580996763e-10+0i	2.565449799255e-10+0i	2.42866713888354e-10+0i	2.53556087308157e-10+0i	2.80002413683835e-10+0i	2.58097557533094e-10+0i	2.33379523189178e-10+0i	2.33906790338756e-10+0i	2.40073330937975e-10+0i	2.38416235683335e-10+0i	2.37634259534569e-10+0i	2.348016021693e-10+0i
0.496937363750884+0i	3.55135572886355+0i	0.197288914548481+0i	0.0769425019146725+0i	0.00122221446810818+0i	0.000894081951978128+0i	5.28523962013017e-06+0i	4.85445718530757e-06+0i	1.58517457322371e-08+0i	1.45867649915292e-08+0i	5.59568674693725e-13+0i	4.79591222249161e-13+0i	5.06712062506582e-13+0i	5.12301345608185e-13+0i	1.26606028883274e-10+0i	1.22332350313197e-10+0i	1.19921315734199e-10+0i	1.16865384068703e-10+0i	1.13616115459141e-10+0i	1.10392231618812e-10+0i	1.10185583858612e-10+0i	1.79814099623493e-11+0i	1.07329723579609e-10+0i	2.04616749659841e-11+0i	2.33059191650226e-11+0i	1.02851378649644e-10+0i	1.01838501502213e-10+0i	9.98536304456694e-11+0i	2.64351917590391e-11+0i	2.67327288702027e-11+0i	9.89443199423132e-11+0i	9.69163367755153e-11+0i	2.67659259986332e-11+0i	3.01426057862588e-11+0i	3.13864797137719e-11+0i	3.11619160803755e-11+0i	9.44273362243196e-11+0i	9.16387888395921e-11+0i	3.57358402502024e-11+0i	3.64548083508887e-11+0i	3.60942601473419e-11+0i	8.87474353303725e-11+0i	8.76937280353459e-11+0i	3.96493414800016e-11+0i	4.03751141401482e-11+0i	8.66403262613523e-11+0i	8.64009600231665e-11+0i	4.27205913008241e-11+0i	4.31298863398947e-11+0i	8.39271100483654e-11+0i	8.17671529571625e-11+0i	8.16305498101803e-11+0i	4.57903927774482e-11+0i	4.69731089134783e-11+0i	4.86616262825658e-11+0i	7.77914601368333e-11+0i	4.92488409093254e-11+0i	5.07801410299462e-11+0i	5.05653428866564e-11+0i	7.64025112147772e-11+0i	7.61633860956766e-11+0i	7.58120932598877e-11+0i	7.4702673545676e-11+0i	7.38352480898733e-11+0i	5.39063251789742e-11+0i	5.4583792209572e-11+0i	7.2935434863009e-11+0i	5.52381500899049e-11+0i	5.25100099467002e-11+0i	5.80849357442522e-11+0i	5.8659028532134e-11+0i	6.84956454211271e-11+0i	7.05321230143263e-11+0i	7.12347813186967e-11+0i	7.11839834793237e-11+0i	6.67077977367666e-11+0i	6.00790404994637e-11+0i	6.48784106274308e-11+0i	6.0959139405705e-11+0i	6.7021528411252e-11+0i	6.41385073269913e-11+0i	6.36881128226446e-11+0i	6.23455100997129e-11+0i	6.25094023977148e-11+0i	6.33571601643051e-11+0i
